parentName	parentAbundance	numOfChildren	mean	sd	median	predictedMean	predictedSd	mean.inference	sd.inference
32	parent000032	56571	404	0.941347673979139	0.507967335019035	0.845098040014257	0.999497122037984	0.528470214209689	0.999497122037984	0.528470214209689
33	parent000033	52942	418	0.982420663717824	0.583395242182298	0.903089986991944	0.981998970713472	0.523192226358343	0.982420663717824	0.583395242182298
34	parent000034	50548	443	1.01072830601107	0.557644563017095	0.954242509439325	0.969972320320316	0.51951438170567	1.01072830601107	0.557644563017095
35	parent000035	46999	360	0.84511263113199	0.506049802213301	0.778151250383644	0.951362402458401	0.513737627259855	0.951362402458401	0.513737627259855
36	parent000036	46391	366	0.88991419020541	0.530640750733711	0.845098040014257	0.948073782904325	0.512705491560884	0.948073782904325	0.530640750733711
37	parent000037	45382	472	1.03521299667698	0.505091297331422	1	0.942547500035788	0.510963136396386	1.03521299667698	0.510963136396386
38	parent000038	45264	380	0.932706402225499	0.61635315213098	0.778151250383644	0.941895503591993	0.510756907758276	0.941895503591993	0.61635315213098
39	parent000039	44841	393	0.888340335435187	0.47820667287717	0.845098040014257	0.939548254848058	0.51001329177189	0.939548254848058	0.51001329177189
40	parent000040	44832	498	1.00389676781619	0.460235708473726	0.954242509439325	0.939498142263922	0.509997395836512	1.00389676781619	0.509997395836512
41	parent000041	43453	341	0.874671057139013	0.487161320813355	0.778151250383644	0.93173370651289	0.507524186562754	0.93173370651289	0.507524186562754
42	parent000042	43364	443	0.927185331338581	0.481138301478576	0.903089986991944	0.931226613473955	0.507361942167575	0.931226613473955	0.507361942167575
43	parent000043	42672	402	0.947743031658217	0.512467163742878	0.903089986991944	0.927258432651416	0.506089223912174	0.947743031658217	0.512467163742878
44	parent000044	42143	345	0.859832428005725	0.530037536914398	0.698970004336019	0.924194117421528	0.505102603440054	0.924194117421528	0.530037536914398
45	parent000045	39718	357	0.825441389212719	0.494167126251433	0.778151250383644	0.909788909368559	0.50041882017371	0.909788909368559	0.50041882017371
46	parent000046	38773	360	1.00847435677006	0.602076294497799	0.903089986991944	0.904008011369115	0.49851727658316	1.00847435677006	0.602076294497799
47	parent000047	38318	396	0.913591765088183	0.518197851223138	0.903089986991944	0.901189438296411	0.497585443799015	0.913591765088183	0.518197851223138
48	parent000048	37172	361	0.93743443925327	0.580898610485911	0.845098040014257	0.893985490653546	0.495189448639856	0.93743443925327	0.580898610485911
49	parent000049	36773	374	0.866637568433729	0.499384068588482	0.778151250383644	0.891441099601651	0.494338179869386	0.891441099601651	0.499384068588482
50	parent000050	36407	366	0.901986792588469	0.471567163519264	0.845098040014257	0.889090259354771	0.493549296587305	0.901986792588469	0.493549296587305
51	parent000051	36080	348	0.873165814402191	0.47144507973717	0.845098040014257	0.886976038952318	0.492837852180413	0.886976038952318	0.492837852180413
52	parent000052	35199	417	0.929465134198001	0.492926190310854	0.903089986991944	0.881213265614938	0.490889058466676	0.929465134198001	0.492926190310854
53	parent000053	34283	394	0.861344100076067	0.493802844093275	0.778151250383644	0.875115225634658	0.488811269232115	0.875115225634658	0.493802844093275
54	parent000054	32558	408	0.874449558917127	0.424572997306109	0.778151250383644	0.863321409207728	0.484745482612673	0.874449558917127	0.484745482612673
55	parent000055	31780	323	0.816247974830361	0.48114115623161	0.698970004336019	0.857862628672064	0.482841739463151	0.857862628672064	0.482841739463151
56	parent000056	31500	387	0.964344555015851	0.54554236017005	0.903089986991944	0.85587585838508	0.482145310272039	0.964344555015851	0.54554236017005
57	parent000057	31379	354	0.834797999268972	0.51378534558529	0.698970004336019	0.855013590184237	0.481842459754856	0.855013590184237	0.51378534558529
58	parent000058	31054	361	0.833990760372561	0.481897856034262	0.778151250383644	0.852686399278194	0.481023272699371	0.852686399278194	0.481897856034262
59	parent000059	30494	340	0.792152917788006	0.448120976716977	0.698970004336019	0.848637613372273	0.479591672208811	0.848637613372273	0.479591672208811
60	parent000060	29610	340	0.835107413676334	0.509887800381698	0.698970004336019	0.842143289949242	0.477278016975968	0.842143289949242	0.509887800381698
61	parent000061	29111	381	0.896325175004832	0.487904821426236	0.845098040014257	0.838419851840491	0.475941641931427	0.896325175004832	0.487904821426236
62	parent000062	28897	360	0.862085320589827	0.473269761410872	0.778151250383644	0.836809962288296	0.47536156569294	0.862085320589827	0.47536156569294
63	parent000063	28735	348	0.8403973644169	0.485601917582147	0.778151250383644	0.835585967131727	0.47491960668034	0.8403973644169	0.485601917582147
64	parent000064	28193	312	0.790307321748219	0.477927719422023	0.698970004336019	0.83145718168546	0.473422801618937	0.83145718168546	0.477927719422023
65	parent000065	27943	387	0.833511582473335	0.460781267748719	0.778151250383644	0.829534985708199	0.472722758551406	0.833511582473335	0.472722758551406
66	parent000066	26767	304	0.762330145226202	0.511312249187342	0.602059991327962	0.820337098832673	0.469344162768136	0.820337098832673	0.511312249187342
67	parent000067	26638	310	0.78619563704012	0.492541175168571	0.698970004336019	0.81931205739369	0.468964623871013	0.81931205739369	0.492541175168571
68	parent000068	26539	336	0.870075123833584	0.49650576943774	0.778151250383644	0.818523185026726	0.468672110304137	0.870075123833584	0.49650576943774
69	parent000069	26445	308	0.783595513636852	0.510635388748761	0.602059991327962	0.817772365773135	0.468393365721704	0.817772365773135	0.510635388748761
70	parent000070	26050	402	0.910935920915008	0.52242216732245	0.845098040014257	0.814598073227808	0.467211189273169	0.910935920915008	0.52242216732245
71	parent000071	25872	342	0.836225346797546	0.506670843442283	0.778151250383644	0.813157338990641	0.466672629866068	0.836225346797546	0.506670843442283
72	parent000072	24057	306	0.813008707501061	0.501803082770197	0.698970004336019	0.79808467441181	0.460960729880546	0.813008707501061	0.501803082770197
73	parent000073	23963	280	0.713869145570573	0.410198593016761	0.602059991327962	0.797284322998618	0.460653338386574	0.797284322998618	0.460653338386574
74	parent000074	23872	394	0.798313164051755	0.421564438946528	0.698970004336019	0.796507590543946	0.460354610962403	0.798313164051755	0.460354610962403
75	parent000075	23665	258	0.767441322614668	0.496681392108475	0.698970004336019	0.794733631824842	0.459670841057135	0.794733631824842	0.496681392108475
76	parent000076	23101	276	0.669113846269871	0.4302023077556	0.602059991327962	0.789849269635845	0.45777712740755	0.789849269635845	0.45777712740755
77	parent000077	22922	320	0.760037272225985	0.423440550014426	0.698970004336019	0.788283199778607	0.457166461044909	0.788283199778607	0.457166461044909
78	parent000078	22428	255	0.754900318302105	0.491975255175714	0.602059991327962	0.783920453764839	0.45545615052504	0.783920453764839	0.491975255175714
79	parent000079	22398	289	0.781923034450431	0.507167540800685	0.698970004336019	0.783653556803793	0.455351076732627	0.783653556803793	0.507167540800685
80	parent000080	21951	280	0.794138526355316	0.493634604046245	0.602059991327962	0.779650142843552	0.45376833315958	0.794138526355316	0.493634604046245
81	parent000081	21721	289	0.806130953877428	0.461520079812264	0.698970004336019	0.777570432379837	0.45294119700909	0.806130953877428	0.461520079812264
82	parent000082	21514	247	0.748022910147759	0.456570909342445	0.602059991327962	0.775686953272941	0.452189197251518	0.775686953272941	0.456570909342445
83	parent000083	21400	276	0.725703433879586	0.443102462704561	0.602059991327962	0.774644862507147	0.451771942926425	0.774644862507147	0.451771942926425
84	parent000084	20848	307	0.744419635932812	0.455294220863279	0.602059991327962	0.769549561852352	0.449719587394129	0.769549561852352	0.455294220863279
85	parent000085	20630	321	0.816567275435221	0.495760065005481	0.698970004336019	0.767514239855767	0.448894113126102	0.816567275435221	0.495760065005481
86	parent000086	20488	266	0.670457375314122	0.391720196492975	0.602059991327962	0.766181299627146	0.448351756018943	0.766181299627146	0.448351756018943
87	parent000087	20090	329	0.844470551948921	0.429748488367561	0.778151250383644	0.762414539469051	0.446811617092873	0.844470551948921	0.446811617092873
88	parent000088	18472	333	0.760336400262645	0.412853970275028	0.698970004336019	0.746607039312051	0.440227814088878	0.760336400262645	0.440227814088878
89	parent000089	17741	218	0.706970413505938	0.494341365789785	0.602059991327962	0.739184915097972	0.437069606017243	0.739184915097972	0.494341365789785
90	parent000090	17517	282	0.687467791406301	0.384058146344079	0.602059991327962	0.736873022219341	0.436077180165483	0.736873022219341	0.436077180165483
91	parent000091	17459	293	0.769582000847127	0.461403259302695	0.698970004336019	0.736271451580069	0.435818269549386	0.769582000847127	0.461403259302695
92	parent000092	17133	206	0.688850343093986	0.443264472361051	0.602059991327962	0.732867176085312	0.43434786275029	0.732867176085312	0.443264472361051
93	parent000093	17033	365	0.801499693002151	0.488985663140747	0.698970004336019	0.731814966663894	0.433891584966157	0.801499693002151	0.488985663140747
94	parent000094	16608	252	0.680507977104428	0.385326865578084	0.602059991327962	0.727300326843769	0.431924265945554	0.727300326843769	0.431924265945554
95	parent000095	16361	233	0.697859213572394	0.491892686757464	0.602059991327962	0.724643953187301	0.430759462468235	0.724643953187301	0.491892686757464
96	parent000096	16306	271	0.789483430904337	0.459369295088249	0.778151250383644	0.724049118747654	0.430497897817103	0.789483430904337	0.459369295088249
97	parent000097	15970	247	0.717390656222966	0.41004135604412	0.602059991327962	0.720388307847715	0.4288822541943	0.720388307847715	0.4288822541943
98	parent000098	15571	298	0.738367151865899	0.426221079850931	0.602059991327962	0.715979458727777	0.426923097746227	0.738367151865899	0.426923097746227
99	parent000099	15417	324	0.687490853749413	0.374254321864391	0.602059991327962	0.714259369842213	0.426154803466275	0.714259369842213	0.426154803466275
100	parent000100	15328	291	0.731270595200574	0.413987703886628	0.602059991327962	0.713260511769815	0.425707643801388	0.731270595200574	0.425707643801388
101	parent000101	15252	223	0.679135910576331	0.423975500735156	0.602059991327962	0.712404752342957	0.425323956468861	0.712404752342957	0.425323956468861
102	parent000102	15047	235	0.671780405450735	0.411482094674629	0.602059991327962	0.710083419321082	0.424280438872102	0.710083419321082	0.424280438872102
103	parent000103	15045	301	0.693147790730973	0.376092457160569	0.602059991327962	0.710060677580868	0.424270196026999	0.710060677580868	0.424270196026999
104	parent000104	14951	227	0.675183820759206	0.439552314485873	0.602059991327962	0.708989732571226	0.423787413138258	0.708989732571226	0.439552314485873
105	parent000105	14712	238	0.666753126219885	0.399390129576102	0.602059991327962	0.706248209462112	0.422547699524687	0.706248209462112	0.422547699524687
106	parent000106	14247	213	0.865800899508413	0.644063874010363	0.698970004336019	0.700835638323682	0.420084089953323	0.865800899508413	0.644063874010363
107	parent000107	14208	229	0.714956453389457	0.443868263892631	0.602059991327962	0.700376831746314	0.419874285914454	0.714956453389457	0.443868263892631
108	parent000108	14166	275	0.696103087511692	0.402372019473531	0.602059991327962	0.699881876408432	0.419647782532521	0.699881876408432	0.419647782532521
109	parent000109	14090	320	0.756933435838858	0.412716979126881	0.698970004336019	0.698983973568792	0.419236433485397	0.756933435838858	0.419236433485397
110	parent000110	13777	222	0.686413565643905	0.442367317539835	0.602059991327962	0.695254725234046	0.417521846912223	0.695254725234046	0.442367317539835
111	parent000111	13565	236	0.695445902565332	0.425777108901752	0.602059991327962	0.692699576307013	0.416341411340337	0.695445902565332	0.425777108901752
112	parent000112	13563	288	0.68223948469148	0.402417898897249	0.602059991327962	0.692675356322482	0.416330200262986	0.692675356322482	0.416330200262986
113	parent000113	13428	219	0.59476957639492	0.355032804634192	0.477121254719662	0.691035479713877	0.415570175944881	0.691035479713877	0.415570175944881
114	parent000114	13393	257	0.735992513766333	0.420891215288176	0.698970004336019	0.690608698329402	0.415372072016971	0.735992513766333	0.420891215288176
115	parent000115	13113	299	0.73585878900011	0.414307976991761	0.602059991327962	0.687169885650139	0.413771263608699	0.73585878900011	0.414307976991761
116	parent000116	12992	284	0.712873976622557	0.373895558465913	0.698970004336019	0.685670081905961	0.413070557392958	0.712873976622557	0.413070557392958
117	parent000117	12656	270	0.770172189311162	0.443525407726643	0.698970004336019	0.681460541021123	0.411095775136927	0.770172189311162	0.443525407726643
118	parent000118	12532	235	0.644233005396348	0.35904360575577	0.602059991327962	0.679889982921989	0.410355975516721	0.679889982921989	0.410355975516721
119	parent000119	12494	231	0.646429773560239	0.394772500004689	0.602059991327962	0.679406806313459	0.410128052524512	0.679406806313459	0.410128052524512
120	parent000120	12460	279	0.678015866452014	0.354809833140546	0.602059991327962	0.67897373808861	0.409923636687159	0.67897373808861	0.409923636687159
121	parent000121	12439	185	0.691578785040414	0.460275963751698	0.602059991327962	0.67870589844506	0.409797150352896	0.691578785040414	0.460275963751698
122	parent000122	12326	195	0.677673388168295	0.41444222913557	0.602059991327962	0.677259961667561	0.40911350598238	0.677673388168295	0.41444222913557
123	parent000123	11953	170	0.640796411019594	0.415399551617454	0.602059991327962	0.67242954492376	0.406819938603061	0.67242954492376	0.415399551617454
124	parent000124	11892	256	0.653511789757781	0.378793265619809	0.602059991327962	0.671630981039961	0.406439345710809	0.671630981039961	0.406439345710809
125	parent000125	11878	265	0.652127874055766	0.366174229917027	0.602059991327962	0.67144735621866	0.406351774477503	0.67144735621866	0.406351774477503
126	parent000126	11829	193	0.644135948086657	0.379271511185325	0.602059991327962	0.670803641059499	0.406044619292272	0.670803641059499	0.406044619292272
127	parent000127	11789	200	0.609612145646337	0.334288692646202	0.539590623023812	0.670276968078312	0.405793121057282	0.670276968078312	0.405793121057282
128	parent000128	11720	174	0.627462843262663	0.414640928734339	0.477121254719662	0.669365922979437	0.405357672852244	0.669365922979437	0.414640928734339
129	parent000129	11621	187	0.602044400141646	0.344512199835993	0.477121254719662	0.668053115216949	0.404729302461897	0.668053115216949	0.404729302461897
130	parent000130	11506	166	0.677857060245924	0.546915924366153	0.477121254719662	0.666519660861404	0.403993997565452	0.677857060245924	0.546915924366153
131	parent000131	11490	240	0.662636752852938	0.34134488317347	0.602059991327962	0.666305581340767	0.403891232073243	0.666305581340767	0.403891232073243
132	parent000132	11149	211	0.684948003536548	0.352674502582551	0.602059991327962	0.661699728465394	0.401673708412607	0.684948003536548	0.401673708412607
133	parent000133	10629	158	0.666287572905218	0.465873915496158	0.602059991327962	0.654510282953684	0.398188157633184	0.666287572905218	0.465873915496158
134	parent000134	10063	154	0.648119347350292	0.473161501189009	0.477121254719662	0.646440894871021	0.394243375281188	0.648119347350292	0.473161501189009
135	parent000135	9989	150	0.591708069787609	0.360211945000601	0.477121254719662	0.645365975849493	0.39371546523363	0.645365975849493	0.39371546523363
136	parent000136	9847	186	0.604453500173568	0.372958646590929	0.477121254719662	0.643289870949691	0.392694329376331	0.643289870949691	0.392694329376331
137	parent000137	9667	208	0.610406960350365	0.325900441867923	0.477121254719662	0.640632287570331	0.391384349440688	0.640632287570331	0.391384349440688
138	parent000138	9473	257	0.69058919854745	0.383002496600376	0.602059991327962	0.637734668345854	0.389952578342177	0.69058919854745	0.389952578342177
139	parent000139	9204	212	0.637692301575273	0.335777593735297	0.602059991327962	0.633657558430448	0.387932253410436	0.637692301575273	0.387932253410436
140	parent000140	8966	212	0.66995172279167	0.391214924444874	0.602059991327962	0.62999056352469	0.386109875221859	0.66995172279167	0.391214924444874
141	parent000141	8660	172	0.688748622790395	0.437402888313032	0.602059991327962	0.625189477697529	0.383717170634581	0.688748622790395	0.437402888313032
142	parent000142	8493	210	0.611359401993792	0.33801550644601	0.477121254719662	0.622526520496674	0.38238714406272	0.622526520496674	0.38238714406272
143	parent000143	8490	249	0.694276370683956	0.38436967174059	0.602059991327962	0.622478398825597	0.382363092281688	0.694276370683956	0.38436967174059
144	parent000144	8468	135	0.61249388112447	0.476544088209498	0.477121254719662	0.622125196530049	0.382186539758032	0.622125196530049	0.476544088209498
145	parent000145	8316	234	0.707475276014765	0.393492812001643	0.602059991327962	0.619669814985118	0.380958358379547	0.707475276014765	0.393492812001643
146	parent000146	8267	112	0.604311313524746	0.451783393114952	0.301029995663981	0.618872584646595	0.380559291172889	0.618872584646595	0.451783393114952
147	parent000147	7933	139	0.602620912073279	0.352285787621884	0.477121254719662	0.613361882881863	0.377797532396803	0.613361882881863	0.377797532396803
148	parent000148	7894	244	0.64147828321159	0.351305010970962	0.602059991327962	0.612709473839556	0.37747025105679	0.64147828321159	0.37747025105679
149	parent000149	7864	177	0.614730255904694	0.376154322628433	0.477121254719662	0.612206313884995	0.377217803424594	0.614730255904694	0.377217803424594
150	parent000150	7744	118	0.61316896564129	0.486042392360325	0.477121254719662	0.61018216474695	0.376201949938956	0.61316896564129	0.486042392360325
151	parent000151	7731	158	0.625393296322494	0.414926926080243	0.477121254719662	0.609961764133232	0.376091313549308	0.625393296322494	0.414926926080243
152	parent000152	7672	149	0.588097658375936	0.333418757146333	0.477121254719662	0.608958701967288	0.375587746548774	0.608958701967288	0.375587746548774
153	parent000153	7658	148	0.558514126148223	0.307883140894225	0.477121254719662	0.608720013837691	0.375467906718588	0.608720013837691	0.375467906718588
154	parent000154	7598	155	0.598717699637722	0.43839622069013	0.477121254719662	0.607694112299382	0.374952783083025	0.607694112299382	0.43839622069013
155	parent000155	7519	201	0.621471934868302	0.324731271503053	0.602059991327962	0.606335961880977	0.374270748246605	0.621471934868302	0.374270748246605
156	parent000156	7518	124	0.677295060465616	0.513535118101758	0.602059991327962	0.606318715892931	0.374262086951483	0.677295060465616	0.513535118101758
157	parent000157	7443	157	0.61264135690153	0.383276422544691	0.477121254719662	0.605021838115852	0.373609257531053	0.61264135690153	0.383276422544691
158	parent000158	7405	170	0.591542069434146	0.327619591339307	0.477121254719662	0.60436215359786	0.373276039913789	0.60436215359786	0.373276039913789
159	parent000159	7346	141	0.60059938459786	0.391980678003141	0.477121254719662	0.60333440735557	0.372755377588277	0.60333440735557	0.391980678003141
160	parent000160	7243	113	0.580649951929013	0.408152209214719	0.301029995663981	0.601529885545442	0.371836699460963	0.601529885545442	0.408152209214719
161	parent000161	7166	141	0.656536192916264	0.432931730387501	0.602059991327962	0.600172181546548	0.371141732884326	0.656536192916264	0.432931730387501
162	parent000162	7165	141	0.580577863346123	0.346360985702619	0.477121254719662	0.600154499589049	0.371132660794222	0.600154499589049	0.371132660794222
163	parent000163	6974	105	0.547660091361502	0.33049856091964	0.301029995663981	0.596753630128157	0.369377671525464	0.596753630128157	0.369377671525464
164	parent000164	6968	131	0.565455949923755	0.41255800631344	0.301029995663981	0.596646026363696	0.369321816770455	0.596646026363696	0.41255800631344
165	parent000165	6890	134	0.552583902592137	0.317914315404609	0.477121254719662	0.5952428376242	0.368591628307109	0.5952428376242	0.368591628307109
166	parent000166	6766	134	0.643627179727267	0.403072910398261	0.602059991327962	0.592995326334926	0.367415048503348	0.643627179727267	0.403072910398261
167	parent000167	6689	122	0.565528271281449	0.386596708733303	0.477121254719662	0.591589135360792	0.36667453520817	0.591589135360792	0.386596708733303
168	parent000168	6678	157	0.576898252204586	0.314057827936221	0.477121254719662	0.591387581906871	0.366568121389814	0.591387581906871	0.366568121389814
169	parent000169	6638	119	0.582802725369619	0.439028444370153	0.301029995663981	0.590653239143366	0.366179832989531	0.590653239143366	0.439028444370153
170	parent000170	6592	143	0.602144709841643	0.352595883343614	0.477121254719662	0.58980597248867	0.365730710158226	0.602144709841643	0.365730710158226
171	parent000171	6550	160	0.595513739772568	0.39168807832624	0.477121254719662	0.589029770219441	0.365318203500652	0.595513739772568	0.39168807832624
172	parent000172	6530	132	0.540631604013072	0.38999962047785	0.301029995663981	0.588659268186887	0.365120948959218	0.588659268186887	0.38999962047785
173	parent000173	6530	158	0.552032166918047	0.395799633683654	0.389075625191822	0.588659268186887	0.365120948959218	0.588659268186887	0.395799633683654
174	parent000174	6395	240	0.610852280051871	0.315169875771659	0.477121254719662	0.586143311574961	0.36377544568869	0.610852280051871	0.36377544568869
175	parent000175	6333	134	0.563365381351305	0.335169158241237	0.477121254719662	0.584978918273226	0.363149221373511	0.584978918273226	0.363149221373511
176	parent000176	6272	186	0.6102712434965	0.319528635711777	0.539590623023812	0.583827737103517	0.362527934029986	0.6102712434965	0.362527934029986
177	parent000177	6249	115	0.598095797042868	0.472438120813535	0.301029995663981	0.583392237831578	0.36229233816673	0.598095797042868	0.472438120813535
178	parent000178	6203	181	0.609700364874224	0.317786196434261	0.477121254719662	0.582518841442665	0.361818929786861	0.609700364874224	0.361818929786861
179	parent000179	6173	113	0.609012299682376	0.436911621976749	0.477121254719662	0.581947501542936	0.361508584534046	0.609012299682376	0.436911621976749
180	parent000180	6160	104	0.543945225306575	0.3407461034828	0.301029995663981	0.581699493426318	0.361373707307265	0.581699493426318	0.361373707307265
181	parent000181	6109	156	0.597418938714977	0.292598476649498	0.602059991327962	0.580724026995672	0.36084225998669	0.597418938714977	0.36084225998669
182	parent000182	6034	180	0.590243730153562	0.376142522389473	0.477121254719662	0.579282179465856	0.360053972844812	0.590243730153562	0.376142522389473
183	parent000183	5751	168	0.614557110925887	0.382809616536533	0.539590623023812	0.573760762571838	0.35700564015607	0.614557110925887	0.382809616536533
184	parent000184	5717	138	0.622266856394456	0.498950238277681	0.477121254719662	0.573088582248857	0.356631397158554	0.622266856394456	0.498950238277681
185	parent000185	5618	117	0.530428880354649	0.338453470997527	0.301029995663981	0.571120255282893	0.355531703975439	0.571120255282893	0.355531703975439
186	parent000186	5475	121	0.571805951700764	0.435974827442617	0.477121254719662	0.568247390422687	0.353916678266531	0.571805951700764	0.435974827442617
187	parent000187	5439	137	0.630687442089658	0.485960196353305	0.477121254719662	0.567518508207087	0.353505087288295	0.630687442089658	0.485960196353305
188	parent000188	5227	143	0.596381094512791	0.448978828180177	0.477121254719662	0.563178865153839	0.351039712392016	0.596381094512791	0.448978828180177
189	parent000189	5169	155	0.582806011130528	0.301147338002207	0.602059991327962	0.56197719265881	0.350352694456086	0.582806011130528	0.350352694456086
190	parent000190	5015	89	0.587935232135697	0.377758823930293	0.477121254719662	0.558755563243852	0.348502024106573	0.587935232135697	0.377758823930293
191	parent000191	4967	86	0.501762009818463	0.312738265936068	0.301029995663981	0.557742040672894	0.347917250378621	0.557742040672894	0.347917250378621
192	parent000192	4959	147	0.551812224050769	0.310889642135322	0.477121254719662	0.557572680162741	0.347819418897019	0.557572680162741	0.347819418897019
193	parent000193	4954	162	0.621757667485298	0.411063791715725	0.477121254719662	0.557466765702843	0.347758220566395	0.621757667485298	0.411063791715725
194	parent000194	4948	98	0.528235277024006	0.31034999552734	0.301029995663981	0.557339603130927	0.347684728062278	0.557339603130927	0.347684728062278
195	parent000195	4935	133	0.559667394108784	0.308728942218687	0.477121254719662	0.557063839707065	0.347525290186343	0.559667394108784	0.347525290186343
196	parent000196	4905	102	0.623607358409703	0.480400154130966	0.477121254719662	0.556426180857043	0.347156289263706	0.623607358409703	0.480400154130966
197	parent000197	4890	94	0.55239325437436	0.405905526832502	0.301029995663981	0.556106677851375	0.346971229500345	0.556106677851375	0.405905526832502
198	parent000198	4853	114	0.559139125187014	0.288961927813243	0.477121254719662	0.555316638646741	0.346513151460701	0.559139125187014	0.346513151460701
199	parent000199	4826	112	0.568805815133694	0.48094224623731	0.389075625191822	0.554738378220344	0.346177441216189	0.568805815133694	0.48094224623731
200	parent000200	4787	97	0.530132151796932	0.405848100963522	0.301029995663981	0.553900493077276	0.345690381228561	0.553900493077276	0.405848100963522
201	parent000201	4695	96	0.475508836138542	0.251192987298983	0.301029995663981	0.551911527810424	0.34453134662428	0.551911527810424	0.34453134662428
202	parent000202	4645	67	0.478904863882273	0.262685693001562	0.301029995663981	0.550823152600298	0.343895486798004	0.550823152600298	0.343895486798004
203	parent000203	4636	104	0.574086097443886	0.310625780528807	0.477121254719662	0.550626684005065	0.343780586274421	0.574086097443886	0.343780586274421
204	parent000204	4628	135	0.531673036891074	0.297224038095322	0.477121254719662	0.550451900814232	0.343678338240408	0.550451900814232	0.343678338240408
