parentName	parentAbundance	numOfChildren	mean	sd	median	predictedMean	predictedSd	mean.inference	sd.inference
41	parent000041	8965	244	0.604685382641895	0.389307445149375	0.477121254719662	0.734990268063188	0.466581008343802	0.734990268063188	0.466581008343802
42	parent000042	8327	332	0.609424661650168	0.354519636093991	0.602059991327962	0.724568175425063	0.464987350113908	0.724568175425063	0.464987350113908
43	parent000043	8203	420	0.725746338839892	0.452642858529992	0.602059991327962	0.722501076930579	0.464674093095431	0.725746338839892	0.464674093095431
44	parent000044	7968	344	0.668543347883929	0.402784391100468	0.602059991327962	0.718545315993535	0.46407741343545	0.718545315993535	0.46407741343545
45	parent000045	7865	215	0.593760904401302	0.441962896766668	0.301029995663981	0.716795482755996	0.463814682528691	0.716795482755996	0.463814682528691
46	parent000046	7732	286	0.668232422705874	0.445080403440296	0.602059991327962	0.714521318294989	0.463474374747724	0.714521318294989	0.463474374747724
47	parent000047	7590	133	0.64845032599887	0.597013763368058	0.301029995663981	0.712074795259646	0.463109768781235	0.712074795259646	0.597013763368058
48	parent000048	7329	211	0.640692008662023	0.453064767179955	0.477121254719662	0.707527460485287	0.462436371389934	0.707527460485287	0.462436371389934
49	parent000049	6979	222	0.677143314609657	0.467091698518563	0.602059991327962	0.701324457549815	0.461527379668089	0.701324457549815	0.467091698518563
50	parent000050	6834	249	0.600659602876477	0.402176731499062	0.477121254719662	0.69871865848022	0.461149047761207	0.69871865848022	0.461149047761207
51	parent000051	6762	269	0.662281939458956	0.425885188176419	0.602059991327962	0.697416799731737	0.4609608546313	0.697416799731737	0.4609608546313
52	parent000052	6725	215	0.618903360554857	0.482379438760459	0.301029995663981	0.696745726050434	0.460864065050413	0.696745726050434	0.482379438760459
53	parent000053	6629	399	0.678829602887889	0.411676885082961	0.602059991327962	0.694998001147671	0.460612702135259	0.694998001147671	0.460612702135259
54	parent000054	6603	195	0.629414143113647	0.445100469715001	0.301029995663981	0.69452302353423	0.460544570305918	0.69452302353423	0.460544570305918
55	parent000055	6319	65	0.897474404165518	0.72664886157737	0.602059991327962	0.689289051372904	0.45979912859091	0.897474404165518	0.72664886157737
56	parent000056	6210	153	0.639416644341573	0.480075747822898	0.301029995663981	0.687257813594629	0.459512580764023	0.687257813594629	0.480075747822898
57	parent000057	6164	364	0.664591066019988	0.397423531649857	0.602059991327962	0.686396837019647	0.459391607854413	0.686396837019647	0.459391607854413
58	parent000058	6156	186	0.644417828848712	0.478865166791309	0.477121254719662	0.686246873870698	0.459370567122698	0.686246873870698	0.478865166791309
59	parent000059	5795	322	0.602457448866381	0.360046977246664	0.477121254719662	0.679409192222549	0.458421137302258	0.679409192222549	0.458421137302258
60	parent000060	5580	204	0.598274024269128	0.441667967334935	0.477121254719662	0.675271108563786	0.457856673077616	0.675271108563786	0.457856673077616
61	parent000061	5411	197	0.559856981187501	0.413731858917735	0.301029995663981	0.671983996342234	0.457414242117242	0.671983996342234	0.457414242117242
62	parent000062	4963	193	0.622088566186383	0.412523499302408	0.477121254719662	0.66312605050836	0.456251376918623	0.66312605050836	0.456251376918623
63	parent000063	4804	165	0.592150472065254	0.429472588298088	0.301029995663981	0.659933371276858	0.455843995226191	0.659933371276858	0.455843995226191
64	parent000064	4724	186	0.608109243371564	0.492338888083008	0.301029995663981	0.658317693983948	0.455640470602745	0.658317693983948	0.492338888083008
65	parent000065	4613	151	0.664089365106588	0.512211734963494	0.477121254719662	0.656065942434043	0.455359948223639	0.664089365106588	0.512211734963494
66	parent000066	4592	357	0.590543089362433	0.330402193268795	0.477121254719662	0.655638656613313	0.455307143342932	0.655638656613313	0.455307143342932
67	parent000067	4330	167	0.622050856746279	0.513864167878232	0.301029995663981	0.650275275647213	0.454656739620012	0.650275275647213	0.513864167878232
68	parent000068	4328	72	0.55053110049362	0.404488805392316	0.301029995663981	0.650234112834112	0.454651841649715	0.650234112834112	0.454651841649715
69	parent000069	4278	296	0.577835180550677	0.391085245710977	0.477121254719662	0.649204017898634	0.454529763906943	0.649204017898634	0.454529763906943
70	parent000070	4252	148	0.622606688633185	0.468184812169701	0.301029995663981	0.648667603390132	0.45446657440098	0.648667603390132	0.468184812169701
71	parent000071	4208	211	0.535568116037577	0.394608526902063	0.301029995663981	0.647758666364446	0.454360112944332	0.647758666364446	0.454360112944332
72	parent000072	4165	156	0.586287041158541	0.421912737360571	0.477121254719662	0.646869020981893	0.454256672760545	0.646869020981893	0.454256672760545
73	parent000073	4114	152	0.620920782348635	0.435554273934658	0.477121254719662	0.64581217818785	0.454134800024863	0.64581217818785	0.454134800024863
74	parent000074	4010	134	0.633587419183771	0.454114591694932	0.477121254719662	0.643651752801482	0.453889216617095	0.643651752801482	0.454114591694932
75	parent000075	4009	209	0.634926867539584	0.437531623306041	0.477121254719662	0.643630946978061	0.453886875533209	0.643630946978061	0.453886875533209
76	parent000076	3903	160	0.549110108356188	0.33844249138124	0.477121254719662	0.641422337496766	0.453641090282704	0.641422337496766	0.453641090282704
77	parent000077	3894	117	0.578101255453955	0.459273765533142	0.301029995663981	0.641234540021112	0.453620447375591	0.641234540021112	0.459273765533142
78	parent000078	3886	180	0.57865614830674	0.422422588170282	0.301029995663981	0.641067575437474	0.453602129129874	0.641067575437474	0.453602129129874
79	parent000079	3868	89	0.50026594279408	0.42675816230757	0.301029995663981	0.640691792450186	0.453561021145992	0.640691792450186	0.453561021145992
80	parent000080	3866	207	0.593722220344662	0.348127413483051	0.477121254719662	0.640650029333748	0.453556462923831	0.640650029333748	0.453556462923831
81	parent000081	3849	133	0.671166292128061	0.490619835708267	0.477121254719662	0.640294968467072	0.453517794413211	0.671166292128061	0.490619835708267
82	parent000082	3667	106	0.563865791994201	0.416410946171064	0.301029995663981	0.636486667529244	0.453113040203177	0.636486667529244	0.453113040203177
83	parent000083	3628	99	0.57590666832905	0.513753102942835	0.301029995663981	0.63566931499518	0.453028701779618	0.63566931499518	0.513753102942835
84	parent000084	3591	44	0.824139000719853	0.538577352047588	0.698970004336019	0.634893610502678	0.452949545440781	0.824139000719853	0.538577352047588
85	parent000085	3567	172	0.59355721362349	0.378077262761025	0.477121254719662	0.634390345558501	0.452898663482722	0.634390345558501	0.452898663482722
86	parent000086	3469	128	0.583057603553961	0.415654987675626	0.389075625191822	0.632334960581672	0.452694900530063	0.632334960581672	0.452694900530063
87	parent000087	3442	173	0.567515458895767	0.437827913906536	0.301029995663981	0.631768705657949	0.452639955407778	0.631768705657949	0.452639955407778
88	parent000088	3401	116	0.589076088433009	0.377501401676859	0.477121254719662	0.630908988995962	0.452557567527386	0.630908988995962	0.452557567527386
89	parent000089	3339	121	0.662736487986751	0.498601302052409	0.477121254719662	0.629609533528954	0.45243549713282	0.662736487986751	0.498601302052409
90	parent000090	3337	119	0.604527099643808	0.475802891700641	0.301029995663981	0.629567632056249	0.452431611783799	0.629567632056249	0.475802891700641
91	parent000091	3316	225	0.566808759684281	0.402491850776074	0.477121254719662	0.629127742519176	0.452391019617028	0.629127742519176	0.452391019617028
92	parent000092	3309	103	0.599214655484214	0.491177149611332	0.301029995663981	0.628981145536814	0.452377572595796	0.628981145536814	0.491177149611332
93	parent000093	3304	84	0.532771219015229	0.419568091359773	0.301029995663981	0.628876444166685	0.452367993516137	0.628876444166685	0.452367993516137
94	parent000094	3287	144	0.563379501185521	0.376522635005769	0.301029995663981	0.628520530483174	0.452335588048522	0.628520530483174	0.452335588048522
95	parent000095	3185	125	0.63404414824432	0.492287252163962	0.477121254719662	0.626387919988055	0.452146709339202	0.63404414824432	0.492287252163962
96	parent000096	3174	107	0.612275007837232	0.41640932407706	0.301029995663981	0.626158290707555	0.452126936889477	0.626158290707555	0.452126936889477
97	parent000097	3164	125	0.550600662874146	0.497367635046204	0.301029995663981	0.625949608090479	0.452109067442556	0.625949608090479	0.497367635046204
98	parent000098	3142	135	0.594958348508377	0.472967590004698	0.301029995663981	0.625490758571926	0.452070114085749	0.625490758571926	0.472967590004698
99	parent000099	3113	112	0.596722827025126	0.467658969352234	0.301029995663981	0.624886482095009	0.452019539025643	0.624886482095009	0.467658969352234
100	parent000100	3092	111	0.592834811986152	0.41107383202459	0.477121254719662	0.6244493428257	0.45198347915936	0.6244493428257	0.45198347915936
101	parent000101	3087	112	0.633966901555218	0.48090235501554	0.301029995663981	0.624345319973399	0.451974964689755	0.633966901555218	0.48090235501554
102	parent000102	3087	112	0.72409373623085	0.597766389049239	0.301029995663981	0.624345319973399	0.451974964689755	0.72409373623085	0.597766389049239
103	parent000103	3085	114	0.58988215089921	0.425530260903161	0.477121254719662	0.624303717262091	0.45197156665201	0.624303717262091	0.45197156665201
104	parent000104	3060	55	0.614619698188727	0.491798110565538	0.301029995663981	0.62378400412582	0.451929469384433	0.62378400412582	0.491798110565538
105	parent000105	3036	99	0.649523494188131	0.475888555118405	0.477121254719662	0.623285668834039	0.45188972774959	0.649523494188131	0.475888555118405
106	parent000106	2918	68	0.59371171081391	0.444730414220113	0.301029995663981	0.620845433303829	0.451704534173712	0.620845433303829	0.451704534173712
107	parent000107	2916	106	0.653671115233784	0.467707410902264	0.477121254719662	0.620804235314114	0.451701549669534	0.653671115233784	0.467707410902264
108	parent000108	2894	191	0.5598597946612	0.373210742158818	0.477121254719662	0.620351459736938	0.451669078576065	0.620351459736938	0.451669078576065
109	parent000109	2848	188	0.583325838324645	0.444979884974559	0.477121254719662	0.619407274902876	0.451603366502604	0.619407274902876	0.451603366502604
110	parent000110	2847	137	0.602308408913627	0.426193978477556	0.301029995663981	0.619386789323136	0.451601971652075	0.619386789323136	0.451601971652075
111	parent000111	2840	127	0.637637033822349	0.404644192014535	0.477121254719662	0.619243440244788	0.451592248666822	0.637637033822349	0.451592248666822
112	parent000112	2828	104	0.546084469855175	0.345635349805318	0.301029995663981	0.6189979057181	0.451575748798754	0.6189979057181	0.451575748798754
113	parent000113	2827	109	0.613857754404696	0.412753956753101	0.477121254719662	0.618977456483401	0.451574383469795	0.618977456483401	0.451574383469795
114	parent000114	2810	163	0.552132786304986	0.314217340185815	0.477121254719662	0.618630108100592	0.45155140294191	0.618630108100592	0.45155140294191
115	parent000115	2800	109	0.612446970750107	0.551157679348124	0.301029995663981	0.618426045790896	0.451538090220723	0.618426045790896	0.551157679348124
116	parent000116	2791	84	0.602665420193452	0.542618417358558	0.301029995663981	0.618242559187169	0.451526240600245	0.618242559187169	0.542618417358558
117	parent000117	2741	141	0.564670940758723	0.464621318989158	0.301029995663981	0.617226271456884	0.451462746443085	0.617226271456884	0.464621318989158
118	parent000118	2724	105	0.583252180869058	0.392014155282645	0.301029995663981	0.616881993460888	0.451442088291879	0.616881993460888	0.451442088291879
119	parent000119	2701	98	0.562738356986245	0.369771156739417	0.301029995663981	0.616417292545883	0.451414917331301	0.616417292545883	0.451414917331301
120	parent000120	2695	150	0.555917948155106	0.358037210008485	0.477121254719662	0.616296278759845	0.451407979175757	0.616296278759845	0.451407979175757
121	parent000121	2685	149	0.553723713034563	0.36417162563452	0.301029995663981	0.616094790104228	0.45139655560412	0.616094790104228	0.45139655560412
122	parent000122	2677	216	0.555443657436152	0.36891176160734	0.477121254719662	0.615933783199796	0.451387543983069	0.615933783199796	0.451387543983069
123	parent000123	2670	92	0.519919870964042	0.498182772947228	0.301029995663981	0.615793038747403	0.451379752525856	0.615793038747403	0.498182772947228
124	parent000124	2651	114	0.520887044556982	0.372387297583241	0.389075625191822	0.61541167638792	0.451359051248025	0.61541167638792	0.451359051248025
125	parent000125	2639	103	0.637384829177254	0.458708208251941	0.477121254719662	0.615171325112348	0.451346318532171	0.637384829177254	0.458708208251941
126	parent000126	2637	90	0.571413458596696	0.365083678967242	0.301029995663981	0.615131305783142	0.45134422248235	0.615131305783142	0.45134422248235
127	parent000127	2614	152	0.514488225171113	0.359935797316195	0.301029995663981	0.614671909862645	0.451320661355165	0.614671909862645	0.451320661355165
128	parent000128	2611	140	0.575720108451043	0.386704004663797	0.301029995663981	0.614612102946941	0.45131766272668	0.614612102946941	0.45131766272668
129	parent000129	2511	89	0.561372136734209	0.46384418728127	0.301029995663981	0.612635004816707	0.451228078850125	0.612635004816707	0.46384418728127
130	parent000130	2487	66	0.538914216090492	0.454235545005455	0.301029995663981	0.612165684099203	0.45120973635856	0.612165684099203	0.454235545005455
131	parent000131	2432	142	0.539805937098067	0.348642864946493	0.301029995663981	0.611098668312961	0.451172666663425	0.611098668312961	0.451172666663425
132	parent000132	2380	81	0.550460813895436	0.443721194392198	0.301029995663981	0.610101725781463	0.451144339706313	0.610101725781463	0.451144339706313
133	parent000133	2374	148	0.513588836059815	0.266250746533821	0.477121254719662	0.609987492175883	0.451141512165717	0.609987492175883	0.451141512165717
134	parent000134	2279	96	0.617290985627436	0.45369596770692	0.477121254719662	0.608203074774273	0.451109734564099	0.617290985627436	0.45369596770692
135	parent000135	2217	162	0.524355162626274	0.377704913930043	0.301029995663981	0.607065839943822	0.451103156912907	0.607065839943822	0.451103156912907
136	parent000136	2198	73	0.534296848366384	0.358007470813478	0.301029995663981	0.606722153319262	0.451103560427892	0.606722153319262	0.451103560427892
137	parent000137	2181	143	0.566975466488442	0.378303259120892	0.477121254719662	0.606416681731276	0.451104926648456	0.606416681731276	0.451104926648456
138	parent000138	2135	77	0.729011489936078	0.556393687850851	0.477121254719662	0.605600269157605	0.451113564756177	0.729011489936078	0.556393687850851
139	parent000139	2090	146	0.53696774571813	0.30565465893228	0.477121254719662	0.604816963391473	0.451129353676752	0.604816963391473	0.451129353676752
140	parent000140	2078	77	0.653595901674129	0.474281753328959	0.301029995663981	0.604610816641242	0.451134849591521	0.653595901674129	0.474281753328959
141	parent000141	2055	97	0.507943020317705	0.339640301587847	0.301029995663981	0.6042190848349	0.451146954031693	0.6042190848349	0.451146954031693
142	parent000142	2045	98	0.579628188717972	0.432814856196462	0.301029995663981	0.604050192909023	0.451152874507195	0.604050192909023	0.451152874507195
143	parent000143	2024	69	0.617562727618968	0.553168719861598	0.301029995663981	0.603698430010728	0.451166638615763	0.617562727618968	0.553168719861598
144	parent000144	2021	80	0.587935283517725	0.414837568514247	0.301029995663981	0.603648506936817	0.451168754542926	0.603648506936817	0.451168754542926
145	parent000145	2011	103	0.519875944709725	0.344949943842185	0.301029995663981	0.603482703043498	0.451176082222359	0.603482703043498	0.451176082222359
146	parent000146	1992	69	0.692702784881688	0.505966650516786	0.602059991327962	0.603170297808856	0.451191186748714	0.692702784881688	0.505966650516786
147	parent000147	1984	92	0.57721890780237	0.457829700508983	0.301029995663981	0.603039810796755	0.451198018239235	0.603039810796755	0.457829700508983
148	parent000148	1973	65	0.616635307569184	0.423671815718107	0.301029995663981	0.602861433622618	0.451207876426702	0.616635307569184	0.451207876426702
149	parent000149	1971	78	0.502462350830959	0.369485333198897	0.301029995663981	0.602829132813708	0.451209727251355	0.602829132813708	0.451209727251355
150	parent000150	1951	77	0.594437853898861	0.545425532448024	0.301029995663981	0.602508395161822	0.451229240356676	0.602508395161822	0.545425532448024
151	parent000151	1941	70	0.507984813179614	0.377918131553214	0.301029995663981	0.602349605881564	0.451239692894481	0.602349605881564	0.451239692894481
152	parent000152	1921	57	0.670546981960958	0.479604651465069	0.477121254719662	0.602035287506341	0.451262024686753	0.670546981960958	0.479604651465069
153	parent000153	1919	92	0.562245401415903	0.457353727869976	0.301029995663981	0.602004099618641	0.451264364162435	0.602004099618641	0.457353727869976
154	parent000154	1861	126	0.546198841208193	0.38081191359049	0.301029995663981	0.601119953029743	0.451340960701285	0.601119953029743	0.451340960701285
155	parent000155	1847	105	0.520374145994921	0.313359544526008	0.301029995663981	0.600912702299267	0.451362081070999	0.600912702299267	0.451362081070999
156	parent000156	1797	100	0.608722846495561	0.416236935730258	0.477121254719662	0.60019367071453	0.451446401677797	0.608722846495561	0.451446401677797
157	parent000157	1777	63	0.565738673588782	0.40891869702082	0.301029995663981	0.59991582394763	0.451484192787607	0.59991582394763	0.451484192787607
158	parent000158	1742	65	0.53689657387274	0.39759776478916	0.301029995663981	0.599443959328428	0.451556229459426	0.599443959328428	0.451556229459426
159	parent000159	1740	48	0.798812600086683	0.56913633499119	0.602059991327962	0.599417568682763	0.451560579682965	0.798812600086683	0.56913633499119
160	parent000160	1737	43	0.518542530362819	0.41274541110595	0.301029995663981	0.599378101920916	0.451567153438019	0.599378101920916	0.451567153438019
161	parent000161	1715	62	0.611397463469783	0.504242947474063	0.301029995663981	0.599093127954381	0.451617162405369	0.611397463469783	0.504242947474063
162	parent000162	1706	70	0.528224183435189	0.376248873067253	0.301029995663981	0.598978855379879	0.451638551382061	0.598978855379879	0.451638551382061
163	parent000163	1683	77	0.577570426678119	0.497539615001652	0.301029995663981	0.598693133017301	0.451695740584885	0.598693133017301	0.497539615001652
164	parent000164	1677	84	0.571168832457448	0.442199719684464	0.301029995663981	0.598620125757733	0.451711269828862	0.598620125757733	0.451711269828862
165	parent000165	1665	60	0.536573299690211	0.395700699905416	0.301029995663981	0.59847606141467	0.451743103221545	0.59847606141467	0.451743103221545
166	parent000166	1651	61	0.506607648861427	0.313595528215399	0.301029995663981	0.598311343430633	0.45178157141623	0.598311343430633	0.45178157141623
167	parent000167	1644	54	0.727397200266506	0.540463503959952	0.602059991327962	0.598230370275844	0.451801352262007	0.727397200266506	0.540463503959952
168	parent000168	1640	137	0.53150599113919	0.354491677238274	0.301029995663981	0.598184521678802	0.451812821554449	0.598184521678802	0.451812821554449
169	parent000169	1632	53	0.603100642470021	0.573421819281546	0.301029995663981	0.598093756501071	0.451836126097629	0.603100642470021	0.573421819281546
170	parent000170	1619	80	0.509878064159634	0.289577249803084	0.301029995663981	0.597948958388532	0.451875051451224	0.597948958388532	0.451875051451224
171	parent000171	1568	98	0.565908822523114	0.454021571947248	0.301029995663981	0.597414744986885	0.45204090847055	0.597414744986885	0.454021571947248
172	parent000172	1552	41	0.613793918157625	0.458292087888419	0.301029995663981	0.597258883836523	0.452097464192522	0.613793918157625	0.458292087888419
173	parent000173	1545	73	0.563098312855845	0.299993605883122	0.477121254719662	0.59719254784339	0.452122916135788	0.59719254784339	0.452122916135788
174	parent000174	1526	52	0.491991579386223	0.349680687847155	0.301029995663981	0.597018346498705	0.452194229261967	0.597018346498705	0.452194229261967
175	parent000175	1510	85	0.590889174050069	0.424336154094887	0.477121254719662	0.596878482357899	0.452256873302769	0.596878482357899	0.452256873302769
176	parent000176	1509	68	0.788328326622978	0.68329009110968	0.477121254719662	0.596869953481064	0.452260868907874	0.788328326622978	0.68329009110968
177	parent000177	1508	104	0.50585531351	0.288523015893737	0.477121254719662	0.596861449935032	0.452264874068429	0.596861449935032	0.452264874068429
178	parent000178	1497	71	0.630248575777873	0.503141233912615	0.477121254719662	0.596769598060339	0.452309566449332	0.630248575777873	0.503141233912615
179	parent000179	1491	50	0.685765027053261	0.579897055364222	0.477121254719662	0.596720817292453	0.45233444062957	0.685765027053261	0.579897055364222
180	parent000180	1471	75	0.628188069932483	0.483769532952162	0.477121254719662	0.596565123156619	0.452419943287241	0.628188069932483	0.483769532952162
181	parent000181	1469	46	0.720574475457381	0.606271625891314	0.477121254719662	0.596550149961408	0.452428716363786	0.720574475457381	0.606271625891314
182	parent000182	1460	43	0.526990102760193	0.342614554983903	0.301029995663981	0.596484141799968	0.452468706120067	0.596484141799968	0.452468706120067
183	parent000183	1452	44	0.529263616561326	0.443998794393791	0.301029995663981	0.596427377220414	0.452504962691638	0.596427377220414	0.452504962691638
184	parent000184	1450	68	0.510767022434178	0.358165710413877	0.301029995663981	0.596413470683574	0.452514132494756	0.596413470683574	0.452514132494756
185	parent000185	1448	49	0.551900062596202	0.35434560143651	0.301029995663981	0.596399678968577	0.45252334487681	0.596399678968577	0.45252334487681
186	parent000186	1430	66	0.576843591161732	0.422174776048599	0.389075625191822	0.596280802815898	0.452608198820144	0.596280802815898	0.452608198820144
187	parent000187	1415	39	0.695211922845812	0.522859772140552	0.477121254719662	0.596189141486743	0.452681640575154	0.695211922845812	0.522859772140552
188	parent000188	1410	58	0.558480854031344	0.377521620789704	0.301029995663981	0.596160124585647	0.452706686008224	0.596160124585647	0.452706686008224
189	parent000189	1408	87	0.504298100877932	0.292056653143283	0.301029995663981	0.596148736439005	0.452716784365478	0.596148736439005	0.452716784365478
190	parent000190	1407	53	0.649565648781781	0.472651506701284	0.477121254719662	0.596143089484471	0.452721850813757	0.649565648781781	0.472651506701284
191	parent000191	1393	56	0.536705929680908	0.359499343873734	0.301029995663981	0.596067371630543	0.45279400313994	0.596067371630543	0.45279400313994
192	parent000192	1387	81	0.5435008132501	0.380130578019321	0.477121254719662	0.596036858934271	0.45282563331462	0.596036858934271	0.45282563331462
193	parent000193	1379	75	0.51861955632417	0.379242201825853	0.301029995663981	0.595998021411272	0.452868479403761	0.595998021411272	0.452868479403761
194	parent000194	1378	60	0.558978090743682	0.413289006456016	0.301029995663981	0.595993316709141	0.452873889731132	0.595993316709141	0.452873889731132
195	parent000195	1361	41	0.574244910130292	0.377968381548539	0.301029995663981	0.595918535297504	0.452967752076349	0.595918535297504	0.452967752076349
196	parent000196	1356	66	0.629727128948588	0.457993997132199	0.477121254719662	0.595898441631905	0.452996047128887	0.629727128948588	0.457993997132199
197	parent000197	1329	59	0.683568147997315	0.463207390727141	0.602059991327962	0.595805422192777	0.453154424847799	0.683568147997315	0.463207390727141
198	parent000198	1326	52	0.506334779549313	0.354150717944121	0.301029995663981	0.595796742705473	0.453172617683712	0.595796742705473	0.453172617683712
199	parent000199	1308	53	0.57986132826648	0.573351391124644	0.301029995663981	0.595751876907757	0.453284356106192	0.595751876907757	0.573351391124644
200	parent000200	1307	80	0.479335550960075	0.272133913485883	0.301029995663981	0.595749752924386	0.453290695478962	0.595749752924386	0.453290695478962
201	parent000201	1300	64	0.727353930209349	0.573191562775887	0.477121254719662	0.595735992994431	0.453335466056676	0.727353930209349	0.573191562775887
202	parent000202	1298	42	0.476691924753068	0.332585614403808	0.301029995663981	0.595732420445283	0.453348385467305	0.595732420445283	0.453348385467305
203	parent000203	1294	50	0.57860625215516	0.523954954617723	0.301029995663981	0.59572575860735	0.453374396221005	0.59572575860735	0.523954954617723
204	parent000204	1291	51	0.666254063692587	0.54682716241394	0.477121254719662	0.595721188010655	0.453394055651616	0.666254063692587	0.54682716241394
