parentName	parentAbundance	numOfChildren	mean	sd	median	predictedMean	predictedSd	mean.inference	sd.inference
38	parent000038	224	5	0.593509595243772	0.50290981151021	0.301029995663981	0.834263317574312	0.508691715675637	0.834263317574312	0.508691715675637
39	parent000039	221	4	0.899642915870535	0.643921651634379	0.752574989159953	0.828930171731173	0.511077823565399	0.899642915870535	0.643921651634379
40	parent000040	204	7	0.944413103581313	0.654152495260038	0.602059991327962	0.799518109505723	0.567362452583708	0.944413103581313	0.654152495260038
41	parent000041	203	8	0.969051265266516	0.751225682104734	0.627636252551653	0.798138042291614	0.570248325540272	0.969051265266516	0.751225682104734
42	parent000042	200	6	0.928486060990443	0.725129931359631	0.801029995663981	0.794472334587689	0.576499246353727	0.928486060990443	0.725129931359631
43	parent000043	200	5	0.396454246607914	0.213375111812632	0.301029995663981	0.794472334587689	0.576499246353727	0.794472334587689	0.576499246353727
44	parent000044	199	7	0.634523388685543	0.620040323843275	0.301029995663981	0.794026244430582	0.578771415319849	0.794026244430582	0.620040323843275
45	parent000045	197	4	1.03344857515113	0.625440271402399	1.05018527255878	0.794817373617545	0.585482693861009	1.03344857515113	0.625440271402399
46	parent000046	196	5	0.336248247475117	0.0787504050984057	0.301029995663981	0.794555956569018	0.587670893862476	0.794555956569018	0.587670893862476
47	parent000047	196	4	0.847202853368381	0.902880630464235	0.451544993495972	0.794555956569018	0.587670893862476	0.847202853368381	0.902880630464235
48	parent000048	192	4	1.32493346647849	0.918907742242572	1.27078962197329	0.794495065541412	0.591468065802416	1.32493346647849	0.918907742242572
49	parent000049	184	5	0.658805018819065	0.548249611452632	0.477121254719662	0.802881497571609	0.592177114975193	0.802881497571609	0.592177114975193
50	parent000050	180	9	0.802050630657746	0.548899778405131	0.778151250383644	0.802280150149557	0.588793567038655	0.802280150149557	0.588793567038655
51	parent000051	177	7	0.768601605958801	0.549222895671285	0.698970004336019	0.7997797247366	0.58554034436249	0.7997797247366	0.58554034436249
52	parent000052	177	9	0.685104398933288	0.64957618701138	0.301029995663981	0.7997797247366	0.58554034436249	0.7997797247366	0.64957618701138
53	parent000053	175	9	1.02158118959153	0.580743253707418	1.04139268515822	0.797651128456506	0.582725255342212	1.02158118959153	0.582725255342212
54	parent000054	174	5	0.45666024574071	0.222013443455569	0.301029995663981	0.795821776643776	0.580761857782007	0.795821776643776	0.580761857782007
55	parent000055	171	6	1.05590296320892	0.729872715941481	1.02069634257911	0.785953887739861	0.572473855386615	1.05590296320892	0.729872715941481
56	parent000056	169	5	0.466890750230186	0.195007695495935	0.477121254719662	0.776577262420336	0.565426582748395	0.776577262420336	0.565426582748395
57	parent000057	169	2	1.05018527255878	1.059465552908	1.05018527255878	0.776577262420336	0.565426582748395	1.05018527255878	1.059465552908
58	parent000059	161	5	0.653340393376818	0.410098359867489	0.477121254719662	0.736679996912879	0.532424740837362	0.736679996912879	0.532424740837362
59	parent000060	156	5	0.927289554983506	0.734199676125673	0.602059991327962	0.713423730715473	0.501031038063742	0.927289554983506	0.734199676125673
60	parent000061	153	4	0.664741210666109	0.467063431941527	0.539590623023812	0.697683318200703	0.476655035577018	0.697683318200703	0.476655035577018
61	parent000062	146	4	0.883506526514034	0.799029672965103	0.588045629527841	0.679517141430906	0.438830632933742	0.883506526514034	0.799029672965103
62	parent000063	143	3	0.301029995663981	0	0.301029995663981	0.690482767315519	0.439841060203112	0.690482767315519	0.439841060203112
63	parent000064	139	2	0.389075625191822	0.124515323385949	0.389075625191822	0.714643187775868	0.447040057491379	0.714643187775868	0.447040057491379
64	parent000065	139	4	0.60864222600855	0.438154257743064	0.451544993495972	0.714643187775868	0.447040057491379	0.714643187775868	0.447040057491379
65	parent000067	137	2	0.301029995663981	0	0.301029995663981	0.722067765088359	0.450331032860643	0.722067765088359	0.450331032860643
66	parent000068	136	7	0.879489713188293	0.577786614714292	1	0.724707856147103	0.451410948949206	0.879489713188293	0.577786614714292
67	parent000069	133	4	0.841371996222725	0.637627190652692	0.650514997831991	0.737113532664012	0.455272762892152	0.841371996222725	0.637627190652692
68	parent000070	132	3	1.03137386528019	0.633453957708458	1.36172783601759	0.740640084246892	0.457939413321882	1.03137386528019	0.633453957708458
69	parent000071	131	6	1.20765779088224	0.49742048399093	1.32172633824309	0.744257664569835	0.461822020472811	1.20765779088224	0.49742048399093
70	parent000072	131	6	0.70317672207481	0.407531561500996	0.650514997831991	0.744257664569835	0.461822020472811	0.744257664569835	0.461822020472811
71	parent000073	131	2	0.801029995663981	0.707106781186548	0.801029995663981	0.744257664569835	0.461822020472811	0.801029995663981	0.707106781186548
72	parent000074	130	3	0.81571934378074	0.581915092378173	0.698970004336019	0.748070869526944	0.466189795578326	0.81571934378074	0.581915092378173
73	parent000075	125	5	0.767920745894167	0.64234071189609	0.602059991327962	0.769486226842745	0.506075268602042	0.769486226842745	0.64234071189609
74	parent000076	119	2	0.72357901567111	0.597574554861541	0.72357901567111	0.802042457488013	0.575034676420134	0.802042457488013	0.597574554861541
75	parent000077	118	3	1.12763904502918	0.570694344220776	1.36172783601759	0.807385742047471	0.5849414755767	1.12763904502918	0.5849414755767
76	parent000078	118	5	0.45666024574071	0.150948976810049	0.477121254719662	0.807385742047471	0.5849414755767	0.807385742047471	0.5849414755767
77	parent000079	117	5	0.691878497551846	0.717620707068314	0.301029995663981	0.812524684444901	0.59354345180759	0.812524684444901	0.717620707068314
78	parent000080	116	6	1.12148423866286	0.582507987949172	1.10205999132796	0.817383700731515	0.600484783440704	1.12148423866286	0.600484783440704
79	parent000081	115	4	0.670310309343897	0.626688487434038	0.389075625191822	0.825275704946655	0.607492173362668	0.825275704946655	0.626688487434038
80	parent000082	114	4	0.603743336992705	0.388433996039076	0.5	0.83293197394809	0.614030322242515	0.83293197394809	0.614030322242515
81	parent000083	114	5	0.650667601065221	0.627226663657999	0.301029995663981	0.83293197394809	0.614030322242515	0.83293197394809	0.627226663657999
82	parent000085	106	3	0.874416430132633	0.845233177117852	0.477121254719662	0.870965417727911	0.644429496149513	0.874416430132633	0.845233177117852
83	parent000087	101	6	1.07157154406363	0.691905120774789	1.02460901133509	0.884271048423687	0.647680554313654	1.07157154406363	0.691905120774789
84	parent000089	98	2	0.986563926799849	0.969491382879288	0.986563926799849	0.879611708818225	0.640561393899608	0.986563926799849	0.969491382879288
85	parent000090	96	4	0.855893379933184	0.657397732776351	0.765739458521128	0.868333785913826	0.630979529880611	0.868333785913826	0.657397732776351
86	parent000091	96	2	0.707486673985409	0.574816546999282	0.707486673985409	0.868333785913826	0.630979529880611	0.868333785913826	0.630979529880611
87	parent000092	95	2	1.24427535825022	0.286919427857209	1.24427535825022	0.853910388946153	0.619663019626151	1.24427535825022	0.619663019626151
88	parent000093	94	5	1.11037584011728	0.572735070969467	0.903089986991944	0.838885538298488	0.607849160871626	1.11037584011728	0.607849160871626
89	parent000094	94	2	0.8740940135031	0.810434906136099	0.8740940135031	0.838885538298488	0.607849160871626	0.8740940135031	0.810434906136099
90	parent000097	91	2	0.301029995663981	0	0.301029995663981	0.784493137548166	0.569234088993295	0.784493137548166	0.569234088993295
91	parent000098	90	3	0.835049992773302	0.924949767251129	0.301029995663981	0.756701893242969	0.550111321002901	0.835049992773302	0.924949767251129
92	parent000100	88	5	0.611075666275	0.693283195615747	0.301029995663981	0.694238487143537	0.50740676581211	0.694238487143537	0.693283195615747
93	parent000102	83	4	0.551029995663981	0.33124921396181	0.451544993495972	0.569524966027943	0.420893758548355	0.569524966027943	0.420893758548355
94	parent000103	81	3	0.460070413903869	0.275466084848489	0.301029995663981	0.560207552305679	0.414494400983341	0.560207552305679	0.414494400983341
95	parent000105	81	3	0.560413745791862	0.449265833879241	0.301029995663981	0.560207552305679	0.414494400983341	0.560413745791862	0.449265833879241
96	parent000106	79	2	0.5	0.281386078637431	0.5	0.569249177592609	0.422131553998002	0.569249177592609	0.422131553998002
97	parent000107	74	2	0.831378915840787	0.750026635703965	0.831378915840787	0.627060422040198	0.451811319763558	0.831378915840787	0.750026635703965
98	parent000108	74	4	0.73106982151547	0.496717862456848	0.72357901567111	0.627060422040198	0.451811319763558	0.73106982151547	0.496717862456848
99	parent000109	74	6	0.661879308123018	0.621482828008067	0.301029995663981	0.627060422040198	0.451811319763558	0.661879308123018	0.621482828008067
100	parent000110	74	2	0.301029995663981	0	0.301029995663981	0.627060422040198	0.451811319763558	0.627060422040198	0.451811319763558
101	parent000111	70	2	0.301029995663981	0	0.301029995663981	0.718955998199017	0.470060878330899	0.718955998199017	0.470060878330899
102	parent000113	69	3	0.660757077679856	0.392382279261001	0.602059991327962	0.740168480954169	0.471466525121049	0.740168480954169	0.471466525121049
103	parent000114	69	2	1.07460955632769	0.844976059493339	1.07460955632769	0.740168480954169	0.471466525121049	1.07460955632769	0.844976059493339
104	parent000115	69	2	1.02460901133509	1.02329525741066	1.02460901133509	0.740168480954169	0.471466525121049	1.02460901133509	1.02329525741066
105	parent000116	68	2	0.539590623023812	0.337375674660507	0.539590623023812	0.761766162821346	0.473132145405354	0.761766162821346	0.473132145405354
106	parent000118	67	4	0.57951583374069	0.556971676153418	0.301029995663981	0.776405310260181	0.469902155463357	0.776405310260181	0.556971676153418
107	parent000120	66	3	1.2300653600095	0.281578790097377	1.14612803567824	0.790962190423983	0.460242759675721	1.2300653600095	0.460242759675721
108	parent000123	62	4	0.475772496747986	0.349485002168009	0.301029995663981	0.839593499246637	0.422821450493226	0.839593499246637	0.422821450493226
109	parent000124	62	3	1.03276584549823	0.644941292273844	1.27875360095283	0.839593499246637	0.422821450493226	1.03276584549823	0.644941292273844
110	parent000125	62	3	1.20248500773822	0.634323626805617	1.47712125471966	0.839593499246637	0.422821450493226	1.20248500773822	0.634323626805617
111	parent000126	61	3	0.433676665221327	0.229750771128123	0.301029995663981	0.850041649765178	0.439347714654159	0.850041649765178	0.439347714654159
112	parent000127	61	2	1.17609125905568	0.674751349321015	1.17609125905568	0.850041649765178	0.439347714654159	1.17609125905568	0.674751349321015
113	parent000130	59	2	0.301029995663981	0	0.301029995663981	0.859863946480036	0.471839733102813	0.859863946480036	0.471839733102813
114	parent000131	58	2	1.21244081831553	0.0937804365643623	1.21244081831553	0.861352172647907	0.498260605908598	1.21244081831553	0.498260605908598
115	parent000135	55	3	0.764085357118825	0.802035412756961	0.301029995663981	0.848909957811297	0.55744803301075	0.848909957811297	0.802035412756961
116	parent000136	55	2	0.573064017839119	0.384714203586983	0.573064017839119	0.848909957811297	0.55744803301075	0.848909957811297	0.55744803301075
117	parent000137	55	3	1.08314765381419	0.683824633043321	1.38021124171161	0.848909957811297	0.55744803301075	1.08314765381419	0.683824633043321
118	parent000140	52	2	0.981893913672778	0.962886986978523	0.981893913672778	0.796030263566871	0.568604049499539	0.981893913672778	0.962886986978523
119	parent000141	51	2	0.972241336075084	0.949236180828006	0.972241336075084	0.774331250295339	0.56817924936307	0.972241336075084	0.949236180828006
120	parent000142	50	2	0.866196879911484	0.799266672706964	0.866196879911484	0.75598215815094	0.561919303744306	0.866196879911484	0.799266672706964
121	parent000143	50	4	0.842859329351025	0.542983178236805	0.81162464519895	0.75598215815094	0.561919303744306	0.842859329351025	0.561919303744306
122	parent000144	50	3	0.986664946109472	0.644377329134989	1.07918124604762	0.75598215815094	0.561919303744306	0.986664946109472	0.644377329134989
123	parent000145	50	4	0.687819775995836	0.661415118714802	0.389075625191822	0.75598215815094	0.561919303744306	0.75598215815094	0.661415118714802
124	parent000146	50	2	0.690105620855803	0.301205379163167	0.690105620855803	0.75598215815094	0.561919303744306	0.75598215815094	0.561919303744306
125	parent000148	48	3	0.560413745791862	0.30955175268639	0.477121254719662	0.695402689395505	0.495547481943007	0.695402689395505	0.495547481943007
126	parent000149	48	2	0.301029995663981	0	0.301029995663981	0.695402689395505	0.495547481943007	0.695402689395505	0.495547481943007
127	parent000150	48	3	0.741769760575288	0.763383665742345	0.301029995663981	0.695402689395505	0.495547481943007	0.741769760575288	0.763383665742345
128	parent000153	46	2	0.389075625191822	0.124515323385949	0.389075625191822	0.651772555365474	0.417009412777769	0.651772555365474	0.417009412777769
129	parent000154	45	4	0.563818126275827	0.216624611837397	0.588045629527841	0.648651732754283	0.392444412305413	0.648651732754283	0.392444412305413
130	parent000156	45	2	0.650514997831991	0.0685257273628733	0.650514997831991	0.648651732754283	0.392444412305413	0.650514997831991	0.392444412305413
131	parent000157	45	3	0.870927952239912	0.672570962712603	0.698970004336019	0.648651732754283	0.392444412305413	0.870927952239912	0.672570962712603
132	parent000158	45	2	0.738560627359831	0.618761753297939	0.738560627359831	0.648651732754283	0.392444412305413	0.738560627359831	0.618761753297939
133	parent000163	42	2	0.778151250383644	0.674751349321015	0.778151250383644	0.697957182443488	0.354481124480634	0.778151250383644	0.674751349321015
134	parent000166	41	2	0.671211340411103	0.52351547827889	0.671211340411103	0.705484586181692	0.347591060382738	0.705484586181692	0.52351547827889
135	parent000167	41	4	0.475772496747986	0.205617397165208	0.451544993495972	0.705484586181692	0.347591060382738	0.705484586181692	0.347591060382738
136	parent000169	39	2	0.8740940135031	0.041006498962133	0.8740940135031	0.715895016491876	0.358786700222999	0.8740940135031	0.358786700222999
137	parent000171	39	3	0.651414169813108	0.329192671677323	0.698970004336019	0.715895016491876	0.358786700222999	0.715895016491876	0.358786700222999
138	parent000172	39	3	1.02493881354839	0.427448598077457	0.778151250383644	0.715895016491876	0.358786700222999	1.02493881354839	0.427448598077457
139	parent000173	39	2	1.04671084258112	0.628831264362954	1.04671084258112	0.715895016491876	0.358786700222999	1.04671084258112	0.628831264362954
140	parent000174	39	3	1.01432302446439	0.617799010822259	1.36172783601759	0.715895016491876	0.358786700222999	1.01432302446439	0.617799010822259
141	parent000175	38	2	0.301029995663981	0	0.301029995663981	0.705507587703007	0.353895485664832	0.705507587703007	0.353895485664832
142	parent000176	38	3	0.301029995663981	0	0.301029995663981	0.705507587703007	0.353895485664832	0.705507587703007	0.353895485664832
143	parent000178	38	2	0.801029995663981	0.144334623911685	0.801029995663981	0.705507587703007	0.353895485664832	0.801029995663981	0.353895485664832
144	parent000180	38	3	0.534019997109321	0.403550520158874	0.301029995663981	0.705507587703007	0.353895485664832	0.705507587703007	0.403550520158874
145	parent000182	37	4	0.785440807568947	0.538723795667714	0.66110964736696	0.692851812589276	0.347009224011204	0.785440807568947	0.538723795667714
146	parent000184	36	2	0.831378915840787	0.750026635703965	0.831378915840787	0.687947225278252	0.341253019355835	0.831378915840787	0.750026635703965
147	parent000187	35	2	0.451544993495972	0.212860351274558	0.451544993495972	0.683694068537307	0.336206300740499	0.683694068537307	0.336206300740499
148	parent000190	34	2	0.5	0.281386078637431	0.5	0.679014853033926	0.33065008746141	0.679014853033926	0.33065008746141
149	parent000192	32	2	0.951544993495972	0.494246429911989	0.951544993495972	0.663036255017195	0.311966564603238	0.951544993495972	0.494246429911989
150	parent000193	32	3	0.641426428687294	0.296686310556634	0.778151250383644	0.663036255017195	0.311966564603238	0.663036255017195	0.311966564603238
151	parent000196	31	2	0.5	0.281386078637431	0.5	0.64277892202579	0.290617162291162	0.64277892202579	0.290617162291162
152	parent000197	30	2	0.849485002168009	0.212860351274558	0.849485002168009	0.616305000637593	0.262460378033991	0.849485002168009	0.262460378033991
153	parent000202	29	2	1.32660625688767	0.100881159228406	1.32660625688767	0.602329275500646	0.242461453157158	1.32660625688767	0.242461453157158
154	parent000203	29	2	0.650514997831991	0.494246429911989	0.650514997831991	0.602329275500646	0.242461453157158	0.650514997831991	0.494246429911989
155	parent000204	29	2	0.301029995663981	0	0.301029995663981	0.602329275500646	0.242461453157158	0.602329275500646	0.242461453157158
156	parent000206	29	2	0.539590623023812	0.337375674660507	0.539590623023812	0.602329275500646	0.242461453157158	0.602329275500646	0.337375674660507
157	parent000207	29	2	0.301029995663981	0	0.301029995663981	0.602329275500646	0.242461453157158	0.602329275500646	0.242461453157158
158	parent000208	28	2	0.301029995663981	0	0.301029995663981	0.599965552253318	0.235025624884084	0.599965552253318	0.235025624884084
159	parent000211	28	3	0.301029995663981	0	0.301029995663981	0.599965552253318	0.235025624884084	0.599965552253318	0.235025624884084
160	parent000212	28	2	0.866196879911484	0.799266672706964	0.866196879911484	0.599965552253318	0.235025624884084	0.866196879911484	0.799266672706964
161	parent000213	28	4	0.823064017839119	0.369089745114995	0.922549020007128	0.599965552253318	0.235025624884084	0.823064017839119	0.369089745114995
162	parent000217	27	3	0.460070413903869	0.275466084848489	0.301029995663981	0.609630236821215	0.241163661026215	0.609630236821215	0.275466084848489
163	parent000218	27	2	0.389075625191822	0.124515323385949	0.389075625191822	0.609630236821215	0.241163661026215	0.609630236821215	0.241163661026215
164	parent000222	26	3	0.482386010447406	0.314117831863105	0.301029995663981	0.647533496501637	0.260662383170206	0.647533496501637	0.314117831863105
165	parent000224	25	2	0.698970004336019	0	0.698970004336019	0.68971478364378	0.282965840388077	0.698970004336019	0.282965840388077
166	parent000227	25	2	0.962139643030941	0.509229526972932	0.962139643030941	0.68971478364378	0.282965840388077	0.962139643030941	0.509229526972932
167	parent000234	23	2	0.573064017839119	0.384714203586983	0.573064017839119	0.710181655420974	0.261360701626589	0.710181655420974	0.384714203586983
168	parent000238	23	2	0.81162464519895	0.722089878247491	0.81162464519895	0.710181655420974	0.261360701626589	0.81162464519895	0.722089878247491
169	parent000239	23	2	0.301029995663981	0	0.301029995663981	0.710181655420974	0.261360701626589	0.710181655420974	0.261360701626589
170	parent000240	23	2	1.00430008588096	0.319822750275185	1.00430008588096	0.710181655420974	0.261360701626589	1.00430008588096	0.319822750275185
171	parent000242	23	2	1.17219613684256	0.0823818779364109	1.17219613684256	0.710181655420974	0.261360701626589	1.17219613684256	0.261360701626589
172	parent000252	21	3	0.359727082015875	0.101666335817738	0.301029995663981	0.64688933260724	0.252601523100112	0.64688933260724	0.252601523100112
173	parent000253	21	2	0.389075625191822	0.124515323385949	0.389075625191822	0.64688933260724	0.252601523100112	0.64688933260724	0.252601523100112
174	parent000255	21	2	0.301029995663981	0	0.301029995663981	0.64688933260724	0.252601523100112	0.64688933260724	0.252601523100112
175	parent000257	21	3	1.19326119887227	0.167739314659659	1.27875360095283	0.64688933260724	0.252601523100112	1.19326119887227	0.252601523100112
176	parent000258	21	2	0.752574989159953	0.638581053823674	0.752574989159953	0.64688933260724	0.252601523100112	0.752574989159953	0.638581053823674
177	parent000262	21	2	0.389075625191822	0.124515323385949	0.389075625191822	0.64688933260724	0.252601523100112	0.64688933260724	0.252601523100112
178	parent000264	20	3	0.5410830967993	0.277616366867029	0.477121254719662	0.609984668189187	0.274307600697516	0.609984668189187	0.277616366867029
179	parent000265	20	3	0.518767500255762	0.377132420666227	0.301029995663981	0.609984668189187	0.274307600697516	0.609984668189187	0.377132420666227
180	parent000268	19	3	0.812054215680252	0.319694411491341	0.845098040014257	0.580676386246431	0.281379898900459	0.812054215680252	0.319694411491341
181	parent000272	19	2	0.72357901567111	0.171853852312425	0.72357901567111	0.580676386246431	0.281379898900459	0.72357901567111	0.281379898900459
182	parent000273	19	4	0.400514997831991	0.198970004336019	0.301029995663981	0.580676386246431	0.281379898900459	0.580676386246431	0.281379898900459
183	parent000275	19	3	0.734706660885308	0.378687833344859	0.903089986991944	0.580676386246431	0.281379898900459	0.734706660885308	0.378687833344859
184	parent000283	18	2	0.602059991327962	0.425720702549116	0.602059991327962	0.582288222939331	0.281105771704401	0.602059991327962	0.425720702549116
185	parent000285	18	2	0.671211340411103	0.52351547827889	0.671211340411103	0.582288222939331	0.281105771704401	0.671211340411103	0.52351547827889
186	parent000291	17	2	0.5	0.281386078637431	0.5	0.59247912524074	0.279495314147131	0.59247912524074	0.281386078637431
187	parent000300	16	2	0.389075625191822	0.124515323385949	0.389075625191822	0.598471400434166	0.27328859981424	0.598471400434166	0.27328859981424
188	parent000308	15	2	0.602059991327962	0.425720702549116	0.602059991327962	0.608730451292681	0.263560812851019	0.608730451292681	0.425720702549116
189	parent000309	15	2	1.09656229917723	0.024580521064216	1.09656229917723	0.608730451292681	0.263560812851019	1.09656229917723	0.263560812851019
190	parent000313	15	2	0.539590623023812	0.337375674660507	0.539590623023812	0.608730451292681	0.263560812851019	0.608730451292681	0.337375674660507
191	parent000314	15	2	0.301029995663981	0	0.301029995663981	0.608730451292681	0.263560812851019	0.608730451292681	0.263560812851019
192	parent000326	14	2	0.840620618687794	0.337375674660507	0.840620618687794	0.607152406128428	0.259332652706785	0.840620618687794	0.337375674660507
193	parent000340	14	3	0.789738619136714	0.430700799622671	0.954242509439325	0.607152406128428	0.259332652706785	0.789738619136714	0.430700799622671
194	parent000346	13	2	0.451544993495972	0.212860351274558	0.451544993495972	0.579000138473628	0.262295941891495	0.579000138473628	0.262295941891495
195	parent000354	13	2	0.451544993495972	0.212860351274558	0.451544993495972	0.579000138473628	0.262295941891495	0.579000138473628	0.262295941891495
196	parent000364	12	2	0.5	0.281386078637431	0.5	0.54817127232686	0.258830318721965	0.54817127232686	0.281386078637431
197	parent000379	11	2	0.671211340411103	0.52351547827889	0.671211340411103	0.538114921583738	0.241135210106545	0.671211340411103	0.52351547827889
198	parent000384	11	3	0.534019997109321	0.207511790593763	0.602059991327962	0.538114921583738	0.241135210106545	0.538114921583738	0.241135210106545
199	parent000385	11	3	0.433676665221327	0.229750771128123	0.301029995663981	0.538114921583738	0.241135210106545	0.538114921583738	0.241135210106545
200	parent000436	9	2	0.301029995663981	0	0.301029995663981	0.544205046974948	0.190274481936957	0.544205046974948	0.190274481936957
201	parent000439	9	2	0.301029995663981	0	0.301029995663981	0.544205046974948	0.190274481936957	0.544205046974948	0.190274481936957
202	parent000447	8	2	0.602059991327962	0.425720702549116	0.602059991327962	0.5611218426314	0.175896125771419	0.602059991327962	0.425720702549116
203	parent000449	8	2	0.8740940135031	0.041006498962133	0.8740940135031	0.5611218426314	0.175896125771419	0.8740940135031	0.175896125771419
204	parent000452	8	2	0.772034022175138	0.103328124949552	0.772034022175138	0.5611218426314	0.175896125771419	0.772034022175138	0.175896125771419
205	parent000455	8	2	0.539590623023812	0.337375674660507	0.539590623023812	0.5611218426314	0.175896125771419	0.5611218426314	0.337375674660507
206	parent000472	8	2	0.5	0.281386078637431	0.5	0.5611218426314	0.175896125771419	0.5611218426314	0.281386078637431
207	parent000478	8	3	0.660757077679856	0.101666335817738	0.602059991327962	0.5611218426314	0.175896125771419	0.660757077679856	0.175896125771419
208	parent000481	7	2	0.698970004336019	0	0.698970004336019	0.558447452215255	0.167175932677256	0.698970004336019	0.167175932677256
209	parent000497	7	2	0.451544993495972	0.212860351274558	0.451544993495972	0.558447452215255	0.167175932677256	0.558447452215255	0.212860351274558
210	parent000501	7	2	0.5	0.281386078637431	0.5	0.558447452215255	0.167175932677256	0.558447452215255	0.281386078637431
