parentName	parentAbundance	numOfChildren	mean	sd	median	predictedMean	predictedSd	mean.inference	sd.inference
99	parent000099	469	28	0.513581927530832	0.262905459386767	0.389075625191822	0.593956090212245	0.401470000955256	0.593956090212245	0.401470000955256
100	parent000100	468	24	0.54773417873236	0.317735461396539	0.301029995663981	0.59358181599454	0.401144735085227	0.59358181599454	0.401144735085227
101	parent000101	464	25	0.553172618749803	0.474693494428548	0.301029995663981	0.592083888117938	0.399841113240796	0.592083888117938	0.474693494428548
102	parent000102	460	23	0.544904980346864	0.297786043269753	0.301029995663981	0.590585726388274	0.398534570316503	0.590585726388274	0.398534570316503
103	parent000103	460	26	0.536974962389153	0.346050976444134	0.301029995663981	0.590585726388274	0.398534570316503	0.590585726388274	0.398534570316503
104	parent000104	457	22	0.633827721378348	0.532958979022852	0.301029995663981	0.589462864955482	0.397553724027842	0.633827721378348	0.532958979022852
105	parent000105	455	36	0.619987201704243	0.47002264803452	0.301029995663981	0.588715023406789	0.396899776730901	0.619987201704243	0.47002264803452
106	parent000106	450	26	0.641702038633848	0.598004904729324	0.301029995663981	0.586849492489937	0.395266351826488	0.641702038633848	0.598004904729324
107	parent000107	444	20	0.514063372513482	0.505988449188175	0.301029995663981	0.584622427930797	0.393313141302422	0.584622427930797	0.505988449188175
108	parent000108	441	30	0.462282101924725	0.273763901279011	0.301029995663981	0.583515434498763	0.392341297233226	0.583515434498763	0.392341297233226
109	parent000109	434	14	0.495327088764407	0.315131014705798	0.301029995663981	0.580955120387576	0.390092154675437	0.580955120387576	0.390092154675437
110	parent000110	430	21	0.609197657678501	0.451060145357099	0.301029995663981	0.579509685943883	0.38882216383962	0.609197657678501	0.451060145357099
111	parent000111	427	28	0.618127281576954	0.451586900921358	0.301029995663981	0.578435700255729	0.387878761266454	0.618127281576954	0.451586900921358
112	parent000112	427	23	0.548405725203199	0.473168453721002	0.301029995663981	0.578435700255729	0.387878761266454	0.578435700255729	0.473168453721002
113	parent000113	424	20	0.483960372947084	0.370739364431113	0.301029995663981	0.577358013822282	0.386924549999304	0.577358013822282	0.386924549999304
114	parent000114	424	21	0.60841716166954	0.418102867041307	0.477121254719662	0.577358013822282	0.386924549999304	0.60841716166954	0.418102867041307
115	parent000115	417	26	0.863949432772698	0.624888728593351	0.650514997831991	0.574781450630749	0.384586266970055	0.863949432772698	0.624888728593351
116	parent000116	414	25	0.710430442179679	0.594524035567378	0.301029995663981	0.573652651961048	0.383539619123405	0.710430442179679	0.594524035567378
117	parent000117	411	24	0.683712535954371	0.555706161785949	0.301029995663981	0.572510397849701	0.382468423431077	0.683712535954371	0.555706161785949
118	parent000118	399	25	0.69896873184314	0.418164858132236	0.602059991327962	0.56782642246387	0.377971423559069	0.69896873184314	0.418164858132236
119	parent000119	396	32	0.708353606649765	0.439311736154013	0.539590623023812	0.566632017894239	0.376803173852835	0.708353606649765	0.439311736154013
120	parent000120	393	26	0.489394981609258	0.270460494553713	0.301029995663981	0.565430565301013	0.37562126350411	0.565430565301013	0.37562126350411
121	parent000121	393	23	0.476977287709413	0.26767723967146	0.301029995663981	0.565430565301013	0.37562126350411	0.565430565301013	0.37562126350411
122	parent000122	391	35	0.634618875921883	0.381139930510233	0.602059991327962	0.564626299723536	0.374826786585983	0.634618875921883	0.381139930510233
123	parent000123	389	22	0.480925588461655	0.225011889488856	0.389075625191822	0.563819846625665	0.374027846961137	0.563819846625665	0.374027846961137
124	parent000124	387	12	0.487113004863327	0.298528474717208	0.301029995663981	0.563011605791962	0.373225125623391	0.563011605791962	0.373225125623391
125	parent000125	386	12	0.441133432111947	0.179538106871429	0.301029995663981	0.562606943382523	0.372822565602489	0.562606943382523	0.372822565602489
126	parent000126	383	19	0.600441487015556	0.443314551091679	0.301029995663981	0.561391424194597	0.371611172137317	0.600441487015556	0.443314551091679
127	parent000127	383	29	0.634182554335562	0.459587459231637	0.602059991327962	0.561391424194597	0.371611172137317	0.634182554335562	0.459587459231637
128	parent000128	383	24	0.523731932047029	0.327503159673103	0.301029995663981	0.561391424194597	0.371611172137317	0.561391424194597	0.371611172137317
129	parent000129	381	16	0.338658745121979	0.102821318154862	0.301029995663981	0.560580348324025	0.370801414376019	0.560580348324025	0.370801414376019
130	parent000130	376	19	0.482743314781293	0.225931195799498	0.301029995663981	0.558553435570793	0.368775133896127	0.558553435570793	0.368775133896127
131	parent000131	372	16	0.613746278920825	0.441637331309558	0.451544993495972	0.556936685678626	0.367158963147548	0.613746278920825	0.441637331309558
132	parent000132	372	14	0.560964843598534	0.528166523966661	0.301029995663981	0.556936685678626	0.367158963147548	0.560964843598534	0.528166523966661
133	parent000133	371	19	0.792707053837723	0.638147040858564	0.602059991327962	0.556533688875879	0.366756493784241	0.792707053837723	0.638147040858564
134	parent000134	369	12	0.375717542535784	0.162672997150734	0.301029995663981	0.555729587635776	0.365954234716896	0.555729587635776	0.365954234716896
135	parent000135	364	18	0.766628735374108	0.571882927087715	0.602059991327962	0.553733612002185	0.363969751557287	0.766628735374108	0.571882927087715
136	parent000136	363	23	0.530759680755111	0.389316956493631	0.477121254719662	0.55333743948925	0.363577465858864	0.55333743948925	0.389316956493631
137	parent000137	359	20	0.493794593403118	0.262033359350268	0.301029995663981	0.551765335699276	0.362027985427857	0.551765335699276	0.362027985427857
138	parent000138	359	15	0.563221959518901	0.470042872922413	0.301029995663981	0.551765335699276	0.362027985427857	0.563221959518901	0.470042872922413
139	parent000139	358	17	0.575134239422141	0.340226473050771	0.477121254719662	0.551375849397713	0.361646203140159	0.575134239422141	0.361646203140159
140	parent000140	356	22	0.496332958857687	0.245365175936276	0.301029995663981	0.550601692127712	0.360890315134244	0.550601692127712	0.360890315134244
141	parent000141	355	13	0.472356440394986	0.250881395483335	0.301029995663981	0.550217188504088	0.360516495736146	0.550217188504088	0.360516495736146
142	parent000142	355	20	0.478626880432223	0.248678655336118	0.301029995663981	0.550217188504088	0.360516495736146	0.550217188504088	0.360516495736146
143	parent000143	354	9	0.426622636607871	0.225375291132543	0.301029995663981	0.549834515316418	0.360145620744197	0.549834515316418	0.360145620744197
144	parent000144	353	21	0.666852446323974	0.37612853776199	0.602059991327962	0.549453759566641	0.359777839057681	0.666852446323974	0.37612853776199
145	parent000145	352	17	0.584992894078912	0.35538966337448	0.602059991327962	0.549075009627186	0.359413301938469	0.584992894078912	0.359413301938469
146	parent000146	351	24	0.585297155820218	0.366800948442673	0.301029995663981	0.548698355263066	0.35905216304923	0.585297155820218	0.366800948442673
147	parent000147	350	21	0.685066635477393	0.509599138467609	0.602059991327962	0.548323887654365	0.358694578492335	0.685066635477393	0.509599138467609
148	parent000148	349	18	0.521644829169915	0.280141776886727	0.389075625191822	0.547951699419139	0.358340706849462	0.547951699419139	0.358340706849462
149	parent000149	348	18	0.443789243570941	0.239924295316275	0.301029995663981	0.547581884636726	0.357990709221927	0.547581884636726	0.357990709221927
150	parent000150	343	15	0.495981948068107	0.361295085035569	0.301029995663981	0.545724975356306	0.356243583655108	0.545724975356306	0.361295085035569
151	parent000151	343	18	0.635098915937039	0.461853595473577	0.389075625191822	0.545724975356306	0.356243583655108	0.635098915937039	0.461853595473577
152	parent000152	341	20	0.881528197772062	0.567238429241029	0.772034022175138	0.544975268380241	0.355541546070722	0.881528197772062	0.567238429241029
153	parent000153	340	19	0.535924554191774	0.469804820722306	0.301029995663981	0.544599144583589	0.355190043586662	0.544599144583589	0.469804820722306
154	parent000154	339	37	0.589297039268764	0.372849258423759	0.301029995663981	0.544222249461102	0.354838287777206	0.589297039268764	0.372849258423759
155	parent000155	338	21	0.948220884654287	0.683014690846128	0.602059991327962	0.543844640981725	0.354486331657391	0.948220884654287	0.683014690846128
156	parent000156	335	21	0.465502833381016	0.44899413745984	0.301029995663981	0.542708131242704	0.35342980593363	0.542708131242704	0.44899413745984
157	parent000157	335	13	0.5247596125008	0.257397457633504	0.477121254719662	0.542708131242704	0.35342980593363	0.542708131242704	0.35342980593363
158	parent000158	332	20	0.513966647524622	0.371979963611059	0.301029995663981	0.541567392984874	0.352373479052403	0.541567392984874	0.371979963611059
159	parent000159	332	19	0.503114402478236	0.274561768568992	0.301029995663981	0.541567392984874	0.352373479052403	0.541567392984874	0.352373479052403
160	parent000160	331	21	0.620096185892409	0.260680549415028	0.602059991327962	0.541186506359596	0.352021687089094	0.620096185892409	0.352021687089094
161	parent000161	331	14	0.525575655326449	0.348632913093866	0.301029995663981	0.541186506359596	0.352021687089094	0.541186506359596	0.352021687089094
162	parent000162	329	20	0.63671769348173	0.398188191713829	0.588045629527841	0.540424172929353	0.351318943641733	0.63671769348173	0.398188191713829
163	parent000163	326	19	0.517837279042589	0.464813503753149	0.301029995663981	0.539280315713725	0.350267879215762	0.539280315713725	0.464813503753149
164	parent000164	326	17	0.479862768496094	0.271432684299856	0.301029995663981	0.539280315713725	0.350267879215762	0.539280315713725	0.350267879215762
165	parent000165	323	17	0.431001467107665	0.204637281034202	0.301029995663981	0.538137769209107	0.349222056848253	0.538137769209107	0.349222056848253
166	parent000166	321	20	0.663158265051407	0.584956044084468	0.477121254719662	0.537377810728874	0.348528672328315	0.663158265051407	0.584956044084468
167	parent000167	319	17	0.544202812885383	0.44371863599475	0.301029995663981	0.536619984038565	0.347839023818689	0.544202812885383	0.44371863599475
168	parent000168	317	18	0.526118140104353	0.477470455452973	0.301029995663981	0.535864950151375	0.347153710402809	0.535864950151375	0.477470455452973
169	parent000169	315	20	0.496951172734623	0.405902883092338	0.301029995663981	0.535113394447772	0.346473352742103	0.535113394447772	0.405902883092338
170	parent000170	313	22	0.465968373949645	0.187191867622839	0.477121254719662	0.534366027571078	0.345798593862268	0.534366027571078	0.345798593862268
171	parent000171	310	5	0.361235994796777	0.134624706714226	0.301029995663981	0.533254450541459	0.344798417135294	0.533254450541459	0.344798417135294
172	parent000172	308	17	0.56324721348053	0.408017418575653	0.301029995663981	0.532520839100948	0.344140622686164	0.56324721348053	0.408017418575653
173	parent000173	307	7	0.38703856585369	0.146887597364088	0.301029995663981	0.532156565127366	0.343814693050964	0.532156565127366	0.343814693050964
174	parent000174	306	8	0.764830369566486	0.655130148914491	0.389075625191822	0.53179411649543	0.343490865848556	0.764830369566486	0.655130148914491
175	parent000175	306	19	0.554270785446644	0.315961563036592	0.602059991327962	0.53179411649543	0.343490865848556	0.554270785446644	0.343490865848556
176	parent000176	305	12	0.474744685491842	0.182764222924463	0.477121254719662	0.531433598698211	0.343169236195217	0.531433598698211	0.343169236195217
177	parent000177	303	15	0.397507197753462	0.208650009497312	0.301029995663981	0.530718787268394	0.342532958563345	0.530718787268394	0.342532958563345
178	parent000178	303	18	0.661178232501798	0.469634065062644	0.539590623023812	0.530718787268394	0.342532958563345	0.661178232501798	0.469634065062644
179	parent000179	302	11	0.432765680311201	0.196078588203989	0.301029995663981	0.530364714419128	0.34221850947546	0.530364714419128	0.34221850947546
180	parent000180	301	19	0.464207392775432	0.285446286136635	0.301029995663981	0.530013014045704	0.341906655783229	0.530013014045704	0.341906655783229
181	parent000181	301	18	0.423780829805238	0.174548663402939	0.301029995663981	0.530013014045704	0.341906655783229	0.530013014045704	0.341906655783229
182	parent000182	299	13	0.408563842484907	0.221210403047165	0.301029995663981	0.529317194899663	0.341291152337979	0.529317194899663	0.341291152337979
183	parent000183	297	16	0.349664448812959	0.13672814620385	0.301029995663981	0.528632279603876	0.340687302655091	0.528632279603876	0.340687302655091
184	parent000184	297	15	0.586377692540005	0.443789895801878	0.301029995663981	0.528632279603876	0.340687302655091	0.586377692540005	0.443789895801878
185	parent000185	296	38	0.479691107045625	0.215132693532601	0.389075625191822	0.52829421729241	0.340390023449512	0.52829421729241	0.340390023449512
186	parent000186	293	20	0.494219922598006	0.338058988631912	0.301029995663981	0.527299137006657	0.339518138870381	0.527299137006657	0.339518138870381
187	parent000187	292	13	0.474697578346226	0.542141366882613	0.301029995663981	0.526974385244127	0.339240215361657	0.526974385244127	0.542141366882613
188	parent000188	290	22	0.458822650545313	0.326146348252475	0.301029995663981	0.526336238964618	0.338728232410291	0.526336238964618	0.338728232410291
189	parent000189	283	22	0.558869418985258	0.307534747854378	0.602059991327962	0.524219482968136	0.33735867806437	0.558869418985258	0.33735867806437
190	parent000190	282	13	0.43565480541655	0.259824579088782	0.301029995663981	0.523931567539152	0.337211485159522	0.523931567539152	0.337211485159522
191	parent000191	280	19	0.575745005193491	0.467474080052409	0.301029995663981	0.52336630753083	0.336949273818999	0.575745005193491	0.467474080052409
192	parent000192	280	21	0.524839530464947	0.271865649470906	0.477121254719662	0.52336630753083	0.336949273818999	0.524839530464947	0.336949273818999
193	parent000193	279	6	0.542223000887684	0.282864254976612	0.451544993495972	0.52308890013193	0.336833366438128	0.542223000887684	0.336833366438128
194	parent000194	279	13	0.416810763227051	0.195803044800717	0.301029995663981	0.52308890013193	0.336833366438128	0.52308890013193	0.336833366438128
195	parent000195	278	13	0.629020201576691	0.344008516390398	0.602059991327962	0.522814930910313	0.336726981026073	0.629020201576691	0.344008516390398
196	parent000196	278	13	0.585832344621329	0.359206773020581	0.602059991327962	0.522814930910313	0.336726981026073	0.585832344621329	0.359206773020581
197	parent000197	277	15	0.359367413223428	0.15467757430368	0.301029995663981	0.522544365900916	0.336629646375424	0.522544365900916	0.336629646375424
198	parent000198	276	16	0.349664448812959	0.13672814620385	0.301029995663981	0.52227717007313	0.336540880164653	0.52227717007313	0.336540880164653
199	parent000199	276	13	0.43565480541655	0.259824579088782	0.301029995663981	0.52227717007313	0.336540880164653	0.52227717007313	0.336540880164653
200	parent000200	275	36	0.453568102625164	0.221826371513647	0.301029995663981	0.522013307305758	0.336460188716052	0.522013307305758	0.336460188716052
201	parent000201	274	14	0.725709488423583	0.497134354773921	0.539590623023812	0.521752740361338	0.336387066747911	0.725709488423583	0.497134354773921
202	parent000202	274	13	0.427354390238895	0.248836793150301	0.301029995663981	0.521752740361338	0.336387066747911	0.521752740361338	0.336387066747911
203	parent000203	273	13	0.474512496056543	0.255197327900031	0.301029995663981	0.521495430859842	0.336320997120793	0.521495430859842	0.336320997120793
204	parent000204	273	21	0.506097854118776	0.308638242841789	0.301029995663981	0.521495430859842	0.336320997120793	0.521495430859842	0.336320997120793
205	parent000205	271	8	0.398298901961937	0.186154248228842	0.301029995663981	0.520990424790275	0.336207885478257	0.520990424790275	0.336207885478257
206	parent000206	271	13	0.600202738809595	0.437325550157589	0.477121254719662	0.520990424790275	0.336207885478257	0.600202738809595	0.437325550157589
